cgsoperation;ARQ.LIB;;;;CBK;backend/cgs
cloarq;ARQ.CFG;;;;CBK;monitors/clo
cloarq;ARQ.MAP;;;;CBK;monitors/clo
cloarq;ARQ.MIA;;;;CBK;monitors/clo
cloauthrole;SRV.MS;;;;CBK;tech
cof;CA.CNT;;;;CBK;oficina
collectionsDefault;SRV.MS;;;;CBK;collections
comerc;SRV.DS;;;;CBK;channelSpecific
commonProcess;CA.APP;;;;CBK;arch
compensation;ARQ.MIA;;;;CBK;compensation
configserver;ARQ.MIA;;;;CBK;core
connectionhub;CA.APP;;;;CBK;Sales
contactHandler;SRV.MS;;;;CBK;contactHandler
containerconfig;ARQ.MIA;;;;CBK;tool
contractserver;ARQ.MIA;;;;CBK;tool
contributionModels;CA.APP;;;;CBK;Models
contributionModels;SRV.MS;;;;CBK;contributionModels
creditCardBPI;SRV.MS;;;;CBK;creditCardBPI
creditCardTransactionExecutioBPI;SRV.MS;;;;CBK;creditCardTransactionExecutioBPI
creditCardTransactionExecutionBPI;SRV.MS;;;;CBK;creditCardTransactionExecutionBP
creditManagement;SRV.MS;;;;CBK;CREDITAPPLICATION
creditMarginManagement;SRV.CFG;;;;CBK;creditMarginManagement
creditMarginManagement;SRV.LIB;;;;CBK;creditMarginManagement
creditMarginManagement;SRV.MS;;;;CBK;creditMarginManagement
creditMarginManagementCommon;SRV.LIB;;;;CBK;creditMarginManagement
currencyexchange;SRV.MS;;;;CBK;currencyExchange
currentAccount;SRV.MS;;;;CBK;accounts
customerBehavioralInsights;SRV.LIB;;;;CBK;customerBehavioralInsights
customerBehavioralInsights;SRV.MS;;;;CBK;customerBehavioralInsights
customerBillingCommissions;SRV.MS;;;;CBK;OPERATIONALSERVICES
customerOffer;SRV.CFG;;;;CBK;SALES
customerOffer;SRV.LIB;;;;CBK;SALES
customerOffer;SRV.MS;;;;CBK;customerOffer
customerOfferBPI;SRV.MS;;;;CBK;sales
customerOfferCommon;SRV.LIB;;;;CBK;SALES
customerOfferDeposits;SRV.MS;;;;CBK;SALES
customerOfferSalaryLoan;SRV.MS;;;;CBK;customerOffer
customerPosition;SRV.MS;;;;CBK;AccountingServices
customerProdAndServEligibility;SRV.MS;;;;CBK;customerProdAndServEligibility
customerProductsAndServices;SRV.MS;;;;CBK;customerProductsAndServices
customerProductsAndServicesBPI;SRV.MS;;;;CBK;customerProductsAndServicesBPI
customerProfile;SRV.MS;;;;CBK;CustomerManagement
customerRelationshipManagement;SRV.MS;;;;CBK;customerRelationshipManagement
dalionProxySandbox;SRV.MS;;;;CBK;customerAccessEntitlement
dataprotect;ARQ.MAP;;;;CBK;security/data
dec;ARQ.MAP;;;;CBK;audit/dec
dec;ARQ.MIA;;;;CBK;audit/dec
deccompensation;ARQ.MAP;;;;CBK;audit/dec
deccompensation;ARQ.MIA;;;;CBK;audit/dec
decmanagement;SRV.MS;;;;CBK;audit
deferredSignature;CA.APP;;;;CBK;eChannels
demoConnectA2;SRV.MS;;;;CBK;demoArquitectura
demoarqalm;SRV.MS;;;;CBK;demoALM
demoarqalmconf;SRV.CFG;;;;CBK;demoALM
demoarqalmlib;SRV.LIB;;;;CBK;demoALM
demoarqalmplugin;ARQ.MAP;;;;CBK;demoALM
demoarqbff;SRV.BFF;;;;CBK;demoArquitectura
demoarqcbk;SRV.MS;;;;CBK;demoArquitectura
demoreadonly;ARQ.LIB;;;;CBK;demo
demosimca;SRV.MS;;;;CBK;demoArquitectura
dev;CA.CNT;;;;CBK;arch
developerportal;CA.CNT;;;;CBK;idea
devicebusBridge;CA.ARQ;;;;CBK;core
devopenfront;CA.APP;;;;CBK;arch
digitization;ARQ.LIB;;;;CBK;connector/digitization
digitization;ARQ.MIA;;;;CBK;connector/digitization
discretionaryPortfolioAdministra;SRV.MS;;;;CBK;InvestmentManagement
documentService;CA.ARQ;;;;CBK;core
dpPipelinesManagement;CA.APP;;;;CBK;ITManagement
dpappmenu;CA.APP;;;;CBK;idea
dpdashboard;CA.APP;;;;CBK;idea
dpentidades;CA.APP;;;;CBK;idea
dprally;CA.WID;;;;CBK;idea
dptools;CA.APP;;;;CBK;idea
dptopbar;CA.APP;;;;CBK;idea
dynamicConfigArqMobile;SRV.MS;;;;CBK;openMobile
envioAvisosCitaPreviaNrt;SRV.MS;;;;CBK;crossChannel
errormanagement;ARQ.MAP;;;;CBK;errormanagement
errormanagement;ARQ.MIA;;;;CBK;errormanagement
eslintConfig;CA.ARQ;;;;CBK;core
eventcontextmodifier;ARQ.LIB;;;;CBK;core
fichaClientePosiciones;SRV.MS;;;;CBK;customerPosition
fraudDiagnosis;SRV.MS;;;;CBK;fraudDiagnosis
fundTransfPric;SRV.MS;;;;CBK;Markets
gestionNrcAeat;SRV.MS;;;;CBK;accountingServices
hostchannelconv;ARQ.MAP;;;;CBK;common
idecua;SRV.MS;;;;CBK;idea
imagin;CA.CNT;;;;CBK;now
issuedCardsAdministration;SRV.MS;;;;CBK;CardOperations
jenkinsSharedLib;ARQ.LIB;;;;CBK;jenkinslibraries
leasingSimulator;CA.APP;;;;CBK;leasing/simulations
leasingSimulator;CA.ARQ;;;;CBK;leasing/simulations
mailsender;ARQ.CFG;;;;CBK;connector/mail
mailsender;ARQ.LIB;;;;CBK;connector/mail
merchantAcquiringFacility;SRV.MS;;;;CBK;merchantAcquiringFacility
minimalheader;CA.APP;;;;CBK;arch
mobile;CA.CNT;;;;CBK;now
monclo;ARQ.MAP;;;;CBK;monclo
monclo;SRV.DS;;;;CBK;monclo
monitoring;ARQ.MAP;;;;CBK;monitoring
monitoring;ARQ.MIA;;;;CBK;monitoring
monteDePiedad;CA.APP;;;;CBK;ConsumerServices
monteDePiedad;SRV.MS;;;;CBK;ConsumerServices
muroconmigestor;SRV.MS;;;;CBK;SERVICING
myboxcare;CA.APP;;;;CBK;insuranceProducts
now;CA.CNT;;;;CBK;now
nownc;CA.CNT;;;;CBK;ITMANAGEMENT
openItemManagement;SRV.MS;;;;CBK;openItemManagement
opfconfig;CA.APP;;;;CBK;arch
partyAuthentication;SRV.CFG;;;;CBK;partyAuthentication
partyAuthentication;SRV.MS;;;;CBK;partyAuthentication
pluginconfig;ARQ.CFG;;;;CBK;core/servicemanager
portalAbsis3;CA.ARQ;;;;CBK;doc
prdMch;SRV.DS;;;;CBK;productMatching
prePaymentCardDistributors;SRV.MS;;;;CBK;PrePaymentCard
prePaymentCardExecDistributors;SRV.MS;;;;CBK;PrePaymentCardTransactionExecuti
prePaymentCardExecutionDistributors;SRV.MS;;;;CBK;PrePaymentCardTransactionExecuti
productDirectory;SRV.MS;;;;CBK;Sales
productDirectoryCommon;ARQ.LIB;;;;CBK;Sales
productDirectoryCommon;SRV.LIB;;;;CBK;Sales
productMatching;SRV.MS;;;;CBK;productMatching
promotionalEvents;SRV.MS;;;;CBK;promotionalEvents
qualitySurveys;CA.APP;;;;CBK;CustomerSurveys
rallyOperationServices;SRV.MS;;;;CORP;IDEA
realEstatePromotions;SRV.MS;;;;CBK;realEstatePromotions
risksManAdjust;CA.APP;;;;CBK;risks
risksManAdjust;SRV.MS;;;;CBK;risks
sampleA3Integration;SRV.MS;;;;CBK;demoArquitectura
sca;ARQ.MAP;;;;CBK;security/sca
sca;ARQ.MIA;;;;CBK;security/sca
sca;CA.WID;;;;CBK;security
scaapi;SRV.DS;;;;CBK;apps
scamessage;CA.WID;;;;CBK;security
searchCNAE;CA.WID;;;;CBK;Party
searchCNAEPreview;CA.APP;;;;CBK;PARTY
searchPeople;CA.WID;;;;CBK;PARTY
seconnector;ARQ.LIB;;;;CBK;backend/ase
seconnector;ARQ.MIA;;;;CBK;backend/ase
seconnectorhlp;ARQ.LIB;;;;CORP;backend/ase
seemon;CA.APP;;;;CBK;/monitoring
seeyourmonitoring;CA.APP;;;;CBK;ITManagement
servicemanager;ARQ.MIA;;;;CBK;core
showcase;CA.APP;;;;CBK;arch
showcasecommons;CA.LAPP;;;;CBK;ARCHITECTURE
simpleconfig;ARQ.CFG;;;;CBK;demo
smconfig;ARQ.CFG;;;;CBK;core/servicemanager
smconfig;ARQ.LIB;;;;CBK;core/servicemanager
sonarjavarules;ARQ.LIB;;;;CORP;tool
spaabsis3;CA.ARQ;;;;CBK;tools
stackvalidator;ARQ.MAP;;;;CBK;common
standardreusablefunctions;SRV.CFG;;;;CBK;tech
standardreusablefunctions;SRV.LIB;;;;CBK;tech
standardreusablefunctions;SRV.MS;;;;CBK;tech
statusapp;CA.APP;;;;CBK;arch
tagascompensable;ARQ.MAP;;;;CBK;common
tandemconnector;ARQ.LIB;;;;CBK;backend/tandem
tandemconnector;ARQ.MIA;;;;CBK;backend/tandem
tandemtransaction;ARQ.LIB;;;;CBK;backend/tandem
tauxconnector;ARQ.LIB;;;;CBK;backend/connectors
tauxconnector;ARQ.MIA;;;;CBK;backend/connectors
tauxexternalapi;ARQ.MIA;;;;CBK;backend/connectors
tokenizer;CA.APP;;;;CBK;ITManagement
transporteEfectivoValores;SRV.MS;;;;CBK;centralCashHandling
utilitiesJuridicas;SRV.LIB;;;;CBK;SRVLIBlegalCompliance
widgetOutputSPAPlugin;CA.ARQ;;;;CBK;core
